index,Disease,Disease_Code,State,Year,Gender,Age,Age_Code,STD_Cases,Population,Rate_per_100K
22934,Gonorrhea,280,Michigan,2005,Unknown,Unknown,99,5,,
22935,Gonorrhea,280,Michigan,2006,Unknown,0-14 years,0-14,1,,
22936,Gonorrhea,280,Michigan,2006,Unknown,15-19 years,15-19,7,,
22937,Gonorrhea,280,Michigan,2006,Unknown,20-24 years,20-24,13,,
22938,Gonorrhea,280,Michigan,2006,Unknown,25-29 years,25-29,5,,
22939,Gonorrhea,280,Michigan,2006,Unknown,30-34 years,30-34,5,,
22940,Gonorrhea,280,Michigan,2006,Unknown,35-39 years,35-39,1,,
22941,Gonorrhea,280,Michigan,2006,Unknown,40+ years,40+,3,,
22942,Gonorrhea,280,Michigan,2006,Unknown,Unknown,99,4,,
22943,Gonorrhea,280,Michigan,2007,Unknown,15-19 years,15-19,18,,
22944,Gonorrhea,280,Michigan,2007,Unknown,20-24 years,20-24,8,,
22945,Gonorrhea,280,Michigan,2007,Unknown,25-29 years,25-29,6,,
22946,Gonorrhea,280,Michigan,2007,Unknown,30-34 years,30-34,6,,
22947,Gonorrhea,280,Michigan,2007,Unknown,35-39 years,35-39,5,,
22948,Gonorrhea,280,Michigan,2007,Unknown,40+ years,40+,6,,
22949,Gonorrhea,280,Michigan,2007,Unknown,Unknown,99,2,,
22950,Gonorrhea,280,Michigan,2008,Unknown,0-14 years,0-14,1,,
22951,Gonorrhea,280,Michigan,2008,Unknown,15-19 years,15-19,33,,
22952,Gonorrhea,280,Michigan,2008,Unknown,20-24 years,20-24,37,,
22953,Gonorrhea,280,Michigan,2008,Unknown,25-29 years,25-29,20,,
22954,Gonorrhea,280,Michigan,2008,Unknown,30-34 years,30-34,16,,
22955,Gonorrhea,280,Michigan,2008,Unknown,35-39 years,35-39,9,,
22956,Gonorrhea,280,Michigan,2008,Unknown,40+ years,40+,16,,
22957,Gonorrhea,280,Michigan,2008,Unknown,Unknown,99,9,,
22958,Gonorrhea,280,Michigan,2009,Unknown,15-19 years,15-19,42,,
22959,Gonorrhea,280,Michigan,2009,Unknown,20-24 years,20-24,44,,
22960,Gonorrhea,280,Michigan,2009,Unknown,25-29 years,25-29,23,,
22961,Gonorrhea,280,Michigan,2009,Unknown,30-34 years,30-34,18,,
22962,Gonorrhea,280,Michigan,2009,Unknown,35-39 years,35-39,14,,
22963,Gonorrhea,280,Michigan,2009,Unknown,40+ years,40+,15,,
22964,Gonorrhea,280,Michigan,2009,Unknown,Unknown,99,8,,
22965,Gonorrhea,280,Michigan,2010,Unknown,0-14 years,0-14,1,,
22966,Gonorrhea,280,Michigan,2010,Unknown,15-19 years,15-19,5,,
22967,Gonorrhea,280,Michigan,2010,Unknown,20-24 years,20-24,2,,
22968,Gonorrhea,280,Michigan,2010,Unknown,25-29 years,25-29,2,,
22969,Gonorrhea,280,Michigan,2010,Unknown,30-34 years,30-34,4,,
22970,Gonorrhea,280,Michigan,2010,Unknown,35-39 years,35-39,3,,
22971,Gonorrhea,280,Michigan,2010,Unknown,40+ years,40+,2,,
22972,Gonorrhea,280,Michigan,2010,Unknown,Unknown,99,3,,
22973,Gonorrhea,280,Michigan,2011,Unknown,0-14 years,0-14,2,,
22974,Gonorrhea,280,Michigan,2011,Unknown,15-19 years,15-19,4,,
22975,Gonorrhea,280,Michigan,2011,Unknown,20-24 years,20-24,5,,
22976,Gonorrhea,280,Michigan,2011,Unknown,25-29 years,25-29,3,,
22977,Gonorrhea,280,Michigan,2011,Unknown,30-34 years,30-34,2,,
22978,Gonorrhea,280,Michigan,2011,Unknown,40+ years,40+,2,,
22979,Gonorrhea,280,Michigan,2011,Unknown,Unknown,99,3,,
22980,Gonorrhea,280,Michigan,2012,Unknown,0-14 years,0-14,1,,
22981,Gonorrhea,280,Michigan,2012,Unknown,15-19 years,15-19,7,,
22982,Gonorrhea,280,Michigan,2012,Unknown,20-24 years,20-24,2,,
22983,Gonorrhea,280,Michigan,2012,Unknown,25-29 years,25-29,1,,
22984,Gonorrhea,280,Michigan,2012,Unknown,30-34 years,30-34,1,,
22985,Gonorrhea,280,Michigan,2012,Unknown,35-39 years,35-39,2,,
22986,Gonorrhea,280,Michigan,2012,Unknown,40+ years,40+,2,,
22987,Gonorrhea,280,Michigan,2012,Unknown,Unknown,99,2,,
22988,Gonorrhea,280,Michigan,2013,Unknown,0-14 years,0-14,1,,
22989,Gonorrhea,280,Michigan,2013,Unknown,15-19 years,15-19,1,,
22990,Gonorrhea,280,Michigan,2013,Unknown,20-24 years,20-24,3,,
22991,Gonorrhea,280,Michigan,2013,Unknown,25-29 years,25-29,1,,
22992,Gonorrhea,280,Michigan,2013,Unknown,30-34 years,30-34,1,,
22993,Gonorrhea,280,Michigan,2013,Unknown,40+ years,40+,2,,
22994,Gonorrhea,280,Michigan,2013,Unknown,Unknown,99,1,,
22995,Gonorrhea,280,Michigan,2014,Unknown,15-19 years,15-19,1,,
22996,Gonorrhea,280,Michigan,2014,Unknown,25-29 years,25-29,3,,
22997,Gonorrhea,280,Michigan,2014,Unknown,30-34 years,30-34,2,,
22998,Gonorrhea,280,Michigan,2014,Unknown,40+ years,40+,1,,
22999,Gonorrhea,280,Michigan,2014,Unknown,Unknown,99,1,,
23000,Gonorrhea,280,Minnesota,2012,Unknown,15-19 years,15-19,4,,
23001,Gonorrhea,280,Minnesota,2012,Unknown,20-24 years,20-24,4,,
23002,Gonorrhea,280,Minnesota,2012,Unknown,25-29 years,25-29,1,,
23003,Gonorrhea,280,Minnesota,2012,Unknown,30-34 years,30-34,1,,
23004,Gonorrhea,280,Minnesota,2012,Unknown,40+ years,40+,1,,
23005,Gonorrhea,280,Minnesota,2013,Unknown,25-29 years,25-29,1,,
23006,Gonorrhea,280,Minnesota,2014,Unknown,20-24 years,20-24,3,,
23007,Gonorrhea,280,Minnesota,2014,Unknown,25-29 years,25-29,2,,
23008,Gonorrhea,280,Minnesota,2014,Unknown,30-34 years,30-34,1,,
23009,Gonorrhea,280,Minnesota,2014,Unknown,35-39 years,35-39,3,,
23010,Gonorrhea,280,Minnesota,2014,Unknown,40+ years,40+,2,,
23011,Gonorrhea,280,Mississippi,1998,Unknown,0-14 years,0-14,2,,
23012,Gonorrhea,280,Mississippi,1998,Unknown,15-19 years,15-19,38,,
23013,Gonorrhea,280,Mississippi,1998,Unknown,20-24 years,20-24,10,,
23014,Gonorrhea,280,Mississippi,1998,Unknown,25-29 years,25-29,2,,
23015,Gonorrhea,280,Mississippi,1998,Unknown,30-34 years,30-34,8,,
23016,Gonorrhea,280,Mississippi,1998,Unknown,40+ years,40+,3,,
23017,Gonorrhea,280,Mississippi,2000,Unknown,0-14 years,0-14,1,,
23018,Gonorrhea,280,Mississippi,2000,Unknown,15-19 years,15-19,8,,
23019,Gonorrhea,280,Mississippi,2000,Unknown,20-24 years,20-24,5,,
23020,Gonorrhea,280,Mississippi,2000,Unknown,25-29 years,25-29,3,,
23021,Gonorrhea,280,Mississippi,2000,Unknown,35-39 years,35-39,2,,
23022,Gonorrhea,280,Mississippi,2000,Unknown,40+ years,40+,1,,
23023,Gonorrhea,280,Mississippi,2000,Unknown,Unknown,99,8,,
23024,Gonorrhea,280,Mississippi,2008,Unknown,15-19 years,15-19,2,,
23025,Gonorrhea,280,Mississippi,2012,Unknown,15-19 years,15-19,1,,
23026,Gonorrhea,280,Mississippi,2012,Unknown,20-24 years,20-24,1,,
23027,Gonorrhea,280,Mississippi,2014,Unknown,15-19 years,15-19,1,,
23028,Gonorrhea,280,Montana,2002,Unknown,15-19 years,15-19,1,,
23029,Gonorrhea,280,Montana,2003,Unknown,15-19 years,15-19,1,,
23030,Gonorrhea,280,Montana,2004,Unknown,30-34 years,30-34,1,,
23031,Gonorrhea,280,Montana,2008,Unknown,15-19 years,15-19,1,,
23032,Gonorrhea,280,Nebraska,1997,Unknown,15-19 years,15-19,2,,
23033,Gonorrhea,280,Nebraska,1997,Unknown,Unknown,99,1,,
23034,Gonorrhea,280,Nebraska,1998,Unknown,25-29 years,25-29,1,,
23035,Gonorrhea,280,Nebraska,2000,Unknown,Unknown,99,4,,
23036,Gonorrhea,280,Nebraska,2001,Unknown,Unknown,99,2,,
23037,Gonorrhea,280,Nebraska,2002,Unknown,Unknown,99,2,,
23038,Gonorrhea,280,Nebraska,2003,Unknown,15-19 years,15-19,1,,
23039,Gonorrhea,280,Nebraska,2003,Unknown,20-24 years,20-24,2,,
23040,Gonorrhea,280,Nebraska,2003,Unknown,Unknown,99,1,,
23041,Gonorrhea,280,Nebraska,2004,Unknown,15-19 years,15-19,1,,
23042,Gonorrhea,280,Nebraska,2004,Unknown,Unknown,99,2,,
23043,Gonorrhea,280,Nebraska,2005,Unknown,25-29 years,25-29,2,,
23044,Gonorrhea,280,Nebraska,2005,Unknown,Unknown,99,1,,
23045,Gonorrhea,280,Nebraska,2006,Unknown,15-19 years,15-19,8,,
23046,Gonorrhea,280,Nebraska,2006,Unknown,20-24 years,20-24,3,,
23047,Gonorrhea,280,Nebraska,2006,Unknown,25-29 years,25-29,2,,
23048,Gonorrhea,280,Nebraska,2006,Unknown,30-34 years,30-34,1,,
23049,Gonorrhea,280,Nebraska,2006,Unknown,35-39 years,35-39,1,,
23050,Gonorrhea,280,Nebraska,2006,Unknown,40+ years,40+,1,,
23051,Gonorrhea,280,Nebraska,2007,Unknown,15-19 years,15-19,1,,
23052,Gonorrhea,280,Nebraska,2007,Unknown,20-24 years,20-24,2,,
23053,Gonorrhea,280,Nebraska,2007,Unknown,25-29 years,25-29,1,,
23054,Gonorrhea,280,Nebraska,2008,Unknown,15-19 years,15-19,1,,
23055,Gonorrhea,280,Nebraska,2009,Unknown,15-19 years,15-19,1,,
23056,Gonorrhea,280,Nebraska,2009,Unknown,20-24 years,20-24,1,,
23057,Gonorrhea,280,Nebraska,2011,Unknown,20-24 years,20-24,1,,
23058,Gonorrhea,280,Nebraska,2012,Unknown,15-19 years,15-19,2,,
23059,Gonorrhea,280,Nebraska,2012,Unknown,20-24 years,20-24,2,,
23060,Gonorrhea,280,Nebraska,2013,Unknown,15-19 years,15-19,2,,
23061,Gonorrhea,280,Nebraska,2013,Unknown,20-24 years,20-24,7,,
23062,Gonorrhea,280,Nebraska,2013,Unknown,25-29 years,25-29,3,,
23063,Gonorrhea,280,Nebraska,2013,Unknown,30-34 years,30-34,1,,
23064,Gonorrhea,280,Nebraska,2013,Unknown,35-39 years,35-39,1,,
23065,Gonorrhea,280,Nebraska,2013,Unknown,40+ years,40+,2,,
23066,Gonorrhea,280,Nebraska,2013,Unknown,Unknown,99,1,,
23067,Gonorrhea,280,Nebraska,2014,Unknown,15-19 years,15-19,1,,
23068,Gonorrhea,280,Nebraska,2014,Unknown,20-24 years,20-24,1,,
23069,Gonorrhea,280,Nebraska,2014,Unknown,25-29 years,25-29,1,,
23070,Gonorrhea,280,Nevada,1999,Unknown,40+ years,40+,1,,
23071,Gonorrhea,280,Nevada,2001,Unknown,Unknown,99,2,,
23072,Gonorrhea,280,Nevada,2002,Unknown,20-24 years,20-24,1,,
23073,Gonorrhea,280,Nevada,2003,Unknown,15-19 years,15-19,1,,
23074,Gonorrhea,280,Nevada,2004,Unknown,15-19 years,15-19,2,,
23075,Gonorrhea,280,Nevada,2004,Unknown,25-29 years,25-29,1,,
23076,Gonorrhea,280,Nevada,2005,Unknown,0-14 years,0-14,1,,
23077,Gonorrhea,280,Nevada,2005,Unknown,15-19 years,15-19,1,,
23078,Gonorrhea,280,Nevada,2006,Unknown,40+ years,40+,1,,
23079,Gonorrhea,280,Nevada,2012,Unknown,15-19 years,15-19,1,,
23080,Gonorrhea,280,Nevada,2012,Unknown,25-29 years,25-29,1,,
23081,Gonorrhea,280,Nevada,2013,Unknown,20-24 years,20-24,1,,
23082,Gonorrhea,280,Nevada,2013,Unknown,40+ years,40+,1,,
23083,Gonorrhea,280,Nevada,2014,Unknown,30-34 years,30-34,1,,
23084,Gonorrhea,280,Nevada,2014,Unknown,40+ years,40+,1,,
23085,Gonorrhea,280,New Jersey,1997,Unknown,15-19 years,15-19,1,,
23086,Gonorrhea,280,New Jersey,1997,Unknown,20-24 years,20-24,2,,
23087,Gonorrhea,280,New Jersey,1998,Unknown,20-24 years,20-24,1,,
23088,Gonorrhea,280,New Jersey,1999,Unknown,15-19 years,15-19,1,,
23089,Gonorrhea,280,New Jersey,1999,Unknown,20-24 years,20-24,3,,
23090,Gonorrhea,280,New Jersey,1999,Unknown,25-29 years,25-29,2,,
23091,Gonorrhea,280,New Jersey,1999,Unknown,40+ years,40+,1,,
23092,Gonorrhea,280,New Jersey,1999,Unknown,Unknown,99,2,,
23093,Gonorrhea,280,New Jersey,2000,Unknown,20-24 years,20-24,3,,
23094,Gonorrhea,280,New Jersey,2000,Unknown,25-29 years,25-29,1,,
23095,Gonorrhea,280,New Jersey,2000,Unknown,30-34 years,30-34,2,,
23096,Gonorrhea,280,New Jersey,2000,Unknown,Unknown,99,1,,
23097,Gonorrhea,280,New Jersey,2001,Unknown,15-19 years,15-19,2,,
23098,Gonorrhea,280,New Jersey,2001,Unknown,20-24 years,20-24,2,,
23099,Gonorrhea,280,New Jersey,2001,Unknown,25-29 years,25-29,1,,
23100,Gonorrhea,280,New Jersey,2001,Unknown,35-39 years,35-39,1,,
23101,Gonorrhea,280,New Jersey,2001,Unknown,40+ years,40+,1,,
23102,Gonorrhea,280,New Jersey,2001,Unknown,Unknown,99,1,,
23103,Gonorrhea,280,New Jersey,2002,Unknown,20-24 years,20-24,1,,
23104,Gonorrhea,280,New Jersey,2002,Unknown,40+ years,40+,2,,
23105,Gonorrhea,280,New Jersey,2002,Unknown,Unknown,99,3,,
23106,Gonorrhea,280,New Jersey,2003,Unknown,15-19 years,15-19,1,,
23107,Gonorrhea,280,New Jersey,2003,Unknown,20-24 years,20-24,1,,
23108,Gonorrhea,280,New Jersey,2003,Unknown,25-29 years,25-29,1,,
23109,Gonorrhea,280,New Jersey,2003,Unknown,30-34 years,30-34,1,,
23110,Gonorrhea,280,New Jersey,2003,Unknown,Unknown,99,1,,
23111,Gonorrhea,280,New Jersey,2006,Unknown,25-29 years,25-29,2,,
23112,Gonorrhea,280,New Jersey,2006,Unknown,30-34 years,30-34,2,,
23113,Gonorrhea,280,New Jersey,2006,Unknown,Unknown,99,2,,
23114,Gonorrhea,280,New Jersey,2007,Unknown,20-24 years,20-24,2,,
23115,Gonorrhea,280,New Jersey,2007,Unknown,35-39 years,35-39,1,,
23116,Gonorrhea,280,New Jersey,2008,Unknown,20-24 years,20-24,1,,
23117,Gonorrhea,280,New Jersey,2008,Unknown,35-39 years,35-39,1,,
23118,Gonorrhea,280,New Jersey,2009,Unknown,40+ years,40+,1,,
23119,Gonorrhea,280,New Jersey,2010,Unknown,0-14 years,0-14,1,,
23120,Gonorrhea,280,New Jersey,2010,Unknown,15-19 years,15-19,7,,
23121,Gonorrhea,280,New Jersey,2010,Unknown,20-24 years,20-24,10,,
23122,Gonorrhea,280,New Jersey,2010,Unknown,25-29 years,25-29,3,,
23123,Gonorrhea,280,New Jersey,2010,Unknown,30-34 years,30-34,1,,
23124,Gonorrhea,280,New Jersey,2010,Unknown,40+ years,40+,3,,
23125,Gonorrhea,280,New Jersey,2010,Unknown,Unknown,99,5,,
23126,Gonorrhea,280,New Jersey,2011,Unknown,0-14 years,0-14,1,,
23127,Gonorrhea,280,New Jersey,2011,Unknown,15-19 years,15-19,3,,
23128,Gonorrhea,280,New Jersey,2011,Unknown,20-24 years,20-24,11,,
23129,Gonorrhea,280,New Jersey,2011,Unknown,25-29 years,25-29,5,,
23130,Gonorrhea,280,New Jersey,2011,Unknown,30-34 years,30-34,6,,
23131,Gonorrhea,280,New Jersey,2011,Unknown,35-39 years,35-39,2,,
23132,Gonorrhea,280,New Jersey,2011,Unknown,Unknown,99,4,,
23133,Gonorrhea,280,New Jersey,2012,Unknown,15-19 years,15-19,3,,
23134,Gonorrhea,280,New Jersey,2012,Unknown,20-24 years,20-24,1,,
23135,Gonorrhea,280,New Jersey,2012,Unknown,25-29 years,25-29,5,,
23136,Gonorrhea,280,New Jersey,2012,Unknown,30-34 years,30-34,2,,
23137,Gonorrhea,280,New Jersey,2012,Unknown,35-39 years,35-39,1,,
23138,Gonorrhea,280,New Jersey,2012,Unknown,40+ years,40+,1,,
23139,Gonorrhea,280,New Jersey,2012,Unknown,Unknown,99,2,,
23140,Gonorrhea,280,New Jersey,2013,Unknown,0-14 years,0-14,1,,
23141,Gonorrhea,280,New Jersey,2013,Unknown,15-19 years,15-19,3,,
23142,Gonorrhea,280,New Jersey,2013,Unknown,20-24 years,20-24,3,,
23143,Gonorrhea,280,New Jersey,2013,Unknown,25-29 years,25-29,3,,
23144,Gonorrhea,280,New Jersey,2013,Unknown,40+ years,40+,4,,
23145,Gonorrhea,280,New Jersey,2013,Unknown,Unknown,99,2,,
23146,Gonorrhea,280,New Jersey,2014,Unknown,15-19 years,15-19,2,,
23147,Gonorrhea,280,New Jersey,2014,Unknown,20-24 years,20-24,3,,
23148,Gonorrhea,280,New Jersey,2014,Unknown,30-34 years,30-34,4,,
23149,Gonorrhea,280,New Jersey,2014,Unknown,Unknown,99,1,,
23150,Gonorrhea,280,New Mexico,2000,Unknown,15-19 years,15-19,1,,
23151,Gonorrhea,280,New Mexico,2000,Unknown,20-24 years,20-24,1,,
23152,Gonorrhea,280,New Mexico,2000,Unknown,25-29 years,25-29,2,,
23153,Gonorrhea,280,New Mexico,2000,Unknown,30-34 years,30-34,3,,
23154,Gonorrhea,280,New Mexico,2001,Unknown,0-14 years,0-14,1,,
23155,Gonorrhea,280,New Mexico,2001,Unknown,15-19 years,15-19,3,,
23156,Gonorrhea,280,New Mexico,2001,Unknown,20-24 years,20-24,3,,
23157,Gonorrhea,280,New Mexico,2001,Unknown,25-29 years,25-29,3,,
23158,Gonorrhea,280,New Mexico,2001,Unknown,30-34 years,30-34,1,,
23159,Gonorrhea,280,New Mexico,2001,Unknown,Unknown,99,2,,
23160,Gonorrhea,280,New Mexico,2002,Unknown,15-19 years,15-19,1,,
23161,Gonorrhea,280,New Mexico,2002,Unknown,20-24 years,20-24,3,,
23162,Gonorrhea,280,New Mexico,2002,Unknown,25-29 years,25-29,1,,
23163,Gonorrhea,280,New Mexico,2002,Unknown,30-34 years,30-34,1,,
23164,Gonorrhea,280,New Mexico,2003,Unknown,15-19 years,15-19,1,,
23165,Gonorrhea,280,New Mexico,2003,Unknown,20-24 years,20-24,1,,
23166,Gonorrhea,280,New Mexico,2003,Unknown,25-29 years,25-29,1,,
23167,Gonorrhea,280,New Mexico,2003,Unknown,40+ years,40+,1,,
23168,Gonorrhea,280,New Mexico,2008,Unknown,15-19 years,15-19,1,,
23169,Gonorrhea,280,New Mexico,2012,Unknown,20-24 years,20-24,1,,
23170,Gonorrhea,280,New Mexico,2014,Unknown,40+ years,40+,1,,
23171,Gonorrhea,280,New York,2000,Unknown,0-14 years,0-14,1,,
23172,Gonorrhea,280,New York,2000,Unknown,15-19 years,15-19,13,,
23173,Gonorrhea,280,New York,2000,Unknown,20-24 years,20-24,11,,
23174,Gonorrhea,280,New York,2000,Unknown,25-29 years,25-29,4,,
23175,Gonorrhea,280,New York,2000,Unknown,30-34 years,30-34,7,,
23176,Gonorrhea,280,New York,2000,Unknown,35-39 years,35-39,5,,
23177,Gonorrhea,280,New York,2000,Unknown,40+ years,40+,4,,
23178,Gonorrhea,280,New York,2001,Unknown,15-19 years,15-19,6,,
23179,Gonorrhea,280,New York,2001,Unknown,20-24 years,20-24,8,,
23180,Gonorrhea,280,New York,2001,Unknown,25-29 years,25-29,8,,
23181,Gonorrhea,280,New York,2001,Unknown,30-34 years,30-34,5,,
23182,Gonorrhea,280,New York,2001,Unknown,35-39 years,35-39,2,,
23183,Gonorrhea,280,New York,2002,Unknown,15-19 years,15-19,1,,
23184,Gonorrhea,280,New York,2002,Unknown,20-24 years,20-24,4,,
23185,Gonorrhea,280,New York,2002,Unknown,25-29 years,25-29,3,,
23186,Gonorrhea,280,New York,2002,Unknown,30-34 years,30-34,2,,
23187,Gonorrhea,280,New York,2002,Unknown,Unknown,99,2,,
23188,Gonorrhea,280,New York,2003,Unknown,15-19 years,15-19,10,,
23189,Gonorrhea,280,New York,2003,Unknown,20-24 years,20-24,19,,
23190,Gonorrhea,280,New York,2003,Unknown,25-29 years,25-29,14,,
23191,Gonorrhea,280,New York,2003,Unknown,30-34 years,30-34,3,,
23192,Gonorrhea,280,New York,2003,Unknown,35-39 years,35-39,3,,
23193,Gonorrhea,280,New York,2003,Unknown,40+ years,40+,5,,
23194,Gonorrhea,280,New York,2003,Unknown,Unknown,99,3,,
23195,Gonorrhea,280,New York,2004,Unknown,15-19 years,15-19,7,,
23196,Gonorrhea,280,New York,2004,Unknown,20-24 years,20-24,11,,
23197,Gonorrhea,280,New York,2004,Unknown,25-29 years,25-29,5,,
23198,Gonorrhea,280,New York,2004,Unknown,30-34 years,30-34,3,,
23199,Gonorrhea,280,New York,2004,Unknown,40+ years,40+,2,,
23200,Gonorrhea,280,New York,2004,Unknown,Unknown,99,4,,
23201,Gonorrhea,280,New York,2005,Unknown,15-19 years,15-19,2,,
23202,Gonorrhea,280,New York,2005,Unknown,35-39 years,35-39,1,,
23203,Gonorrhea,280,New York,2005,Unknown,40+ years,40+,1,,
23204,Gonorrhea,280,New York,2005,Unknown,Unknown,99,2,,
23205,Gonorrhea,280,New York,2006,Unknown,20-24 years,20-24,1,,
23206,Gonorrhea,280,New York,2006,Unknown,25-29 years,25-29,1,,
23207,Gonorrhea,280,New York,2006,Unknown,40+ years,40+,1,,
23208,Gonorrhea,280,New York,2006,Unknown,Unknown,99,1,,
23209,Gonorrhea,280,New York,2007,Unknown,0-14 years,0-14,1,,
23210,Gonorrhea,280,New York,2007,Unknown,15-19 years,15-19,4,,
23211,Gonorrhea,280,New York,2007,Unknown,20-24 years,20-24,2,,
23212,Gonorrhea,280,New York,2007,Unknown,25-29 years,25-29,1,,
23213,Gonorrhea,280,New York,2007,Unknown,40+ years,40+,1,,
23214,Gonorrhea,280,New York,2007,Unknown,Unknown,99,1,,
23215,Gonorrhea,280,New York,2008,Unknown,15-19 years,15-19,3,,
23216,Gonorrhea,280,New York,2008,Unknown,40+ years,40+,3,,
23217,Gonorrhea,280,New York,2008,Unknown,Unknown,99,2,,
23218,Gonorrhea,280,New York,2009,Unknown,15-19 years,15-19,1,,
23219,Gonorrhea,280,New York,2009,Unknown,20-24 years,20-24,1,,
23220,Gonorrhea,280,New York,2009,Unknown,25-29 years,25-29,1,,
23221,Gonorrhea,280,New York,2009,Unknown,40+ years,40+,1,,
23222,Gonorrhea,280,New York,2009,Unknown,Unknown,99,1,,
23223,Gonorrhea,280,New York,2010,Unknown,15-19 years,15-19,1,,
23224,Gonorrhea,280,New York,2011,Unknown,0-14 years,0-14,1,,
23225,Gonorrhea,280,New York,2011,Unknown,15-19 years,15-19,1,,
23226,Gonorrhea,280,New York,2011,Unknown,20-24 years,20-24,2,,
23227,Gonorrhea,280,New York,2011,Unknown,30-34 years,30-34,1,,
23228,Gonorrhea,280,New York,2011,Unknown,35-39 years,35-39,1,,
23229,Gonorrhea,280,New York,2011,Unknown,40+ years,40+,2,,
23230,Gonorrhea,280,New York,2011,Unknown,Unknown,99,5,,
23231,Gonorrhea,280,New York,2012,Unknown,15-19 years,15-19,3,,
23232,Gonorrhea,280,New York,2012,Unknown,20-24 years,20-24,7,,
23233,Gonorrhea,280,New York,2012,Unknown,25-29 years,25-29,3,,
23234,Gonorrhea,280,New York,2012,Unknown,30-34 years,30-34,5,,
23235,Gonorrhea,280,New York,2012,Unknown,35-39 years,35-39,2,,
23236,Gonorrhea,280,New York,2012,Unknown,Unknown,99,1,,
23237,Gonorrhea,280,New York,2013,Unknown,15-19 years,15-19,8,,
23238,Gonorrhea,280,New York,2013,Unknown,20-24 years,20-24,23,,
23239,Gonorrhea,280,New York,2013,Unknown,25-29 years,25-29,8,,
23240,Gonorrhea,280,New York,2013,Unknown,30-34 years,30-34,8,,
23241,Gonorrhea,280,New York,2013,Unknown,35-39 years,35-39,3,,
23242,Gonorrhea,280,New York,2013,Unknown,40+ years,40+,5,,
23243,Gonorrhea,280,New York,2014,Unknown,15-19 years,15-19,2,,
23244,Gonorrhea,280,New York,2014,Unknown,20-24 years,20-24,26,,
23245,Gonorrhea,280,New York,2014,Unknown,25-29 years,25-29,18,,
23246,Gonorrhea,280,New York,2014,Unknown,30-34 years,30-34,6,,
23247,Gonorrhea,280,New York,2014,Unknown,35-39 years,35-39,2,,
23248,Gonorrhea,280,New York,2014,Unknown,40+ years,40+,3,,
23249,Gonorrhea,280,North Carolina,2000,Unknown,30-34 years,30-34,1,,
23250,Gonorrhea,280,North Carolina,2001,Unknown,20-24 years,20-24,1,,
23251,Gonorrhea,280,North Carolina,2002,Unknown,20-24 years,20-24,3,,
23252,Gonorrhea,280,North Carolina,2002,Unknown,35-39 years,35-39,1,,
23253,Gonorrhea,280,North Carolina,2008,Unknown,0-14 years,0-14,1,,
23254,Gonorrhea,280,North Carolina,2008,Unknown,15-19 years,15-19,11,,
23255,Gonorrhea,280,North Carolina,2008,Unknown,20-24 years,20-24,24,,
23256,Gonorrhea,280,North Carolina,2008,Unknown,25-29 years,25-29,13,,
23257,Gonorrhea,280,North Carolina,2008,Unknown,30-34 years,30-34,8,,
23258,Gonorrhea,280,North Carolina,2008,Unknown,35-39 years,35-39,3,,
23259,Gonorrhea,280,North Carolina,2008,Unknown,40+ years,40+,9,,
23260,Gonorrhea,280,North Carolina,2008,Unknown,Unknown,99,4,,
23261,Gonorrhea,280,North Carolina,2009,Unknown,15-19 years,15-19,18,,
23262,Gonorrhea,280,North Carolina,2009,Unknown,20-24 years,20-24,37,,
23263,Gonorrhea,280,North Carolina,2009,Unknown,25-29 years,25-29,13,,
23264,Gonorrhea,280,North Carolina,2009,Unknown,30-34 years,30-34,8,,
23265,Gonorrhea,280,North Carolina,2009,Unknown,35-39 years,35-39,1,,
23266,Gonorrhea,280,North Carolina,2009,Unknown,40+ years,40+,4,,
23267,Gonorrhea,280,North Carolina,2009,Unknown,Unknown,99,19,,
23268,Gonorrhea,280,North Carolina,2010,Unknown,0-14 years,0-14,1,,
23269,Gonorrhea,280,North Carolina,2010,Unknown,15-19 years,15-19,21,,
23270,Gonorrhea,280,North Carolina,2010,Unknown,20-24 years,20-24,28,,
23271,Gonorrhea,280,North Carolina,2010,Unknown,25-29 years,25-29,14,,
23272,Gonorrhea,280,North Carolina,2010,Unknown,30-34 years,30-34,9,,
23273,Gonorrhea,280,North Carolina,2010,Unknown,35-39 years,35-39,5,,
23274,Gonorrhea,280,North Carolina,2010,Unknown,40+ years,40+,2,,
23275,Gonorrhea,280,North Carolina,2010,Unknown,Unknown,99,5,,
23276,Gonorrhea,280,North Carolina,2011,Unknown,0-14 years,0-14,2,,
23277,Gonorrhea,280,North Carolina,2011,Unknown,15-19 years,15-19,18,,
23278,Gonorrhea,280,North Carolina,2011,Unknown,20-24 years,20-24,30,,
23279,Gonorrhea,280,North Carolina,2011,Unknown,25-29 years,25-29,11,,
23280,Gonorrhea,280,North Carolina,2011,Unknown,30-34 years,30-34,4,,
23281,Gonorrhea,280,North Carolina,2011,Unknown,35-39 years,35-39,1,,
23282,Gonorrhea,280,North Carolina,2011,Unknown,40+ years,40+,5,,
23283,Gonorrhea,280,North Carolina,2011,Unknown,Unknown,99,7,,
23284,Gonorrhea,280,North Carolina,2012,Unknown,15-19 years,15-19,7,,
23285,Gonorrhea,280,North Carolina,2012,Unknown,20-24 years,20-24,18,,
23286,Gonorrhea,280,North Carolina,2012,Unknown,25-29 years,25-29,9,,
